Р“СЂСѓРїРїР°.РљРѕРґ;РћС‚РґРµР».РљРѕРґ;РўРѕРІР°СЂ.РљРѕРґ;Р”Р°С‚Р°;Р§Р°СЃ;РљРѕР»РёС‡РµСЃС‚РІРѕ | РЎСѓРјРјР°;РЎСѓРјРјР° | РЎСѓРјРјР°
243;2;83715;29.12.2008;15;1;окт.78
243;2;83715;30.12.2008;10;2;21.57
243;2;83715;30.12.2008;11;3;32.35
243;2;83715;02.01.2009;14;1;окт.78
243;2;83715;08.01.2009;11;1;окт.78
243;2;83800;22.12.2008;19;2;окт.33
243;2;83800;29.12.2008;18;5;25.84
243;2;83800;15.01.2009;10;2;окт.33
243;2;83800;07.02.2009;19;3;14.39
243;2;83800;08.02.2009;10;1;май.17
243;2;83800;21.02.2009;12;2;окт.61
243;2;83800;21.02.2009;17;4;21.22
243;2;83800;26.02.2009;17;3;15.91
243;2;84170;10.01.2009;15;1;84.34
243;2;84810;24.12.2008;18;1;35.98
243;2;84810;28.12.2008;12;1;35.98
243;2;84849;11.01.2009;12;1;15.56
243;2;84856;04.12.2008;13;1;21.64
243;2;84856;07.12.2008;18;1;21.64
243;2;84856;13.01.2009;19;1;21.64
243;2;85397;18.12.2008;17;1;36.78
243;2;85397;22.01.2009;12;1;36.78
243;2;85397;22.02.2009;21;1;36.78
243;2;85631;23.12.2008;11;1;27.81
243;2;85631;10.01.2009;13;1;27.81
243;2;85631;11.01.2009;10;1;27.81
243;2;85631;18.01.2009;17;2;55.61
243;2;85631;25.01.2009;16;1;27.81
243;2;85631;11.02.2009;15;1;27.81
243;2;85631;15.02.2009;16;1;27.81
243;2;85631;19.02.2009;11;1;27.81
243;2;85631;26.02.2009;11;1;27.81
243;2;85631;27.02.2009;12;1;27.81
243;2;85700;27.01.2009;10;1;40.99
243;2;85700;27.01.2009;15;1;40.99
243;2;85700;30.01.2009;12;1;40.99
243;2;85937;01.02.2009;13;2;32.14
243;2;85937;01.02.2009;15;1;16.июл
243;2;85937;01.02.2009;18;2;32.14
243;2;85937;23.02.2009;12;2;32.14
243;2;85937;23.02.2009;21;1;16.июл
243;2;85937;24.02.2009;11;1;16.июл
243;2;85937;26.02.2009;12;1;16.июл
243;2;85937;27.02.2009;11;1;16.июл
243;2;85937;27.02.2009;18;1;16.июл
243;3;1813;07.12.2008;13;1;50.43
243;3;1813;09.12.2008;14;1;50.43
243;3;1813;21.12.2008;14;1;50.43
243;3;1813;24.12.2008;19;1;50.43
243;3;1813;26.12.2008;14;1;50.43
243;3;1813;26.12.2008;17;1;50.43
243;3;1813;03.01.2009;12;1;50.43
243;3;1813;04.02.2009;16;1;51.09
243;3;1815;03.12.2008;19;1;14.22
243;3;1815;13.12.2008;15;2;28.43
243;3;1815;16.12.2008;10;2;28.43
243;3;1815;28.12.2008;15;2;26.29
243;3;1815;11.01.2009;12;1;13.14
243;3;1815;16.01.2009;9;2;26.29
243;3;1815;20.01.2009;16;1;13.14
243;3;1815;24.01.2009;18;2;26.29
243;3;1843;05.12.2008;17;1;16.24
243;3;1843;15.12.2008;17;1;16.24
243;3;1843;16.12.2008;14;1;16.24
243;3;1843;16.12.2008;16;1;16.24
243;3;1843;17.12.2008;15;1;16.24
243;3;1843;17.12.2008;16;1;16.24
243;3;1843;20.12.2008;14;1;16.24
243;3;1843;03.01.2009;12;1;15.79
243;3;1843;06.01.2009;10;1;15.79
243;3;1843;06.01.2009;15;1;15.79
243;3;1843;08.01.2009;12;1;15.79
243;3;1843;09.01.2009;12;1;15.79
243;3;1843;09.01.2009;13;1;15.79
243;3;1843;11.01.2009;16;2;31.59
243;3;1843;28.01.2009;18;2;31.67
243;3;1843;30.01.2009;11;1;15.87
243;3;1843;02.02.2009;16;2;31.67
243;3;1843;05.02.2009;12;1;15.76
243;3;1843;06.02.2009;14;1;15.76
243;3;3381;01.12.2008;13;2;196.17
243;3;3381;01.12.2008;14;2;196.17
243;3;3381;03.12.2008;14;1;98.08
243;3;3381;03.12.2008;17;1;98.08
243;3;3381;04.12.2008;16;2;196.17
243;3;3381;05.12.2008;15;1;98.08
243;3;3381;06.12.2008;11;1;98.08
243;3;3381;06.12.2008;13;1;98.08
243;3;3381;06.12.2008;18;1;98.08
243;3;3381;07.12.2008;9;1;98.08
243;3;3381;09.12.2008;19;1;98.08
243;3;3381;12.12.2008;12;1;98.44
243;3;3381;12.12.2008;14;1;98.44
243;3;3381;14.12.2008;13;1;98.44
243;3;3381;15.12.2008;16;1;98.44
243;3;3381;15.12.2008;20;1;98.44
243;3;3381;16.12.2008;10;1;98.44
243;3;3381;16.12.2008;13;2;196.87
243;3;3381;16.12.2008;18;1;98.44
243;3;3381;17.12.2008;15;2;196.87
243;3;3381;18.12.2008;11;1;98.08
243;3;3381;19.12.2008;18;1;98.08
243;3;3381;20.12.2008;12;1;98.08
243;3;3381;20.12.2008;15;1;98.08
243;3;3381;21.12.2008;20;1;98.44
243;3;3381;22.12.2008;15;1;98.44
243;3;3381;23.12.2008;13;1;98.44
243;3;3381;23.12.2008;15;1;98.44
243;3;3381;24.12.2008;12;2;203.85
243;3;3381;24.12.2008;15;1;101.93
243;3;3381;25.12.2008;18;1;101.93
243;3;3381;27.12.2008;11;1;101.93
243;3;3381;27.12.2008;18;1;101.93
243;3;3381;28.12.2008;12;1;101.93
243;3;3381;28.12.2008;15;1;101.93
243;3;3381;28.12.2008;18;1;101.93
243;3;3381;29.12.2008;14;1;101.93
243;3;3381;29.12.2008;20;1;101.93
243;3;3381;30.12.2008;14;1;101.93
243;3;3381;31.12.2008;17;1;101.93
243;3;3381;02.01.2009;16;1;101.93
243;3;3381;02.01.2009;17;1;101.93
243;3;3381;03.01.2009;12;1;101.5
243;3;3381;03.01.2009;16;1;101.5
243;3;3381;04.01.2009;11;1;101.5
243;3;3381;04.01.2009;14;1;101.5
243;3;3381;05.01.2009;10;1;101.5
243;3;3381;05.01.2009;19;1;101.5
243;3;3381;06.01.2009;10;1;101.5
243;3;3381;06.01.2009;14;1;101.5
243;3;3381;07.01.2009;10;1;101.5
243;3;3381;07.01.2009;16;1;101.5
243;3;3381;07.01.2009;17;1;101.5
243;3;3381;08.01.2009;14;1;101.5
243;3;3381;10.01.2009;14;1;101.5
243;3;3381;10.01.2009;15;1;101.5
243;3;3381;10.01.2009;18;1;101.5
243;3;3381;11.01.2009;9;1;101.5
243;3;3381;12.01.2009;10;1;101.32
243;3;3381;12.01.2009;14;1;101.5
243;3;3381;12.01.2009;19;1;101.5
243;3;3381;12.01.2009;20;1;101.5
243;3;3381;13.01.2009;11;1;101.5
243;3;3381;13.01.2009;20;1;101.32
243;3;3381;14.01.2009;9;1;101.32
243;3;3381;14.01.2009;19;2;202.64
243;3;3381;16.01.2009;12;1;101.32
243;3;3381;16.01.2009;15;1;101.32
243;3;3381;18.01.2009;17;1;101.32
243;3;3381;19.01.2009;15;1;101.32
243;3;3381;19.01.2009;18;1;101.32
243;3;3381;20.01.2009;12;1;101.32
243;3;3381;20.01.2009;15;1;101.32
243;3;3381;20.01.2009;18;1;101.32
243;3;3381;21.01.2009;9;1;101.32
243;3;3381;23.01.2009;19;1;101.32
243;3;3381;24.01.2009;12;1;101.32
243;3;3381;27.01.2009;18;1;101.32
243;3;3381;28.01.2009;17;2;202.64
243;3;3381;29.01.2009;15;1;101.61
243;3;3381;29.01.2009;18;1;101.61
243;3;3381;29.01.2009;19;1;101.61
243;3;3381;30.01.2009;12;1;101.61
243;3;3381;31.01.2009;16;1;101.61
243;3;3381;02.02.2009;17;1;101.61
243;3;3381;04.02.2009;14;1;101.61
243;3;3381;04.02.2009;19;1;101.61
243;3;3381;05.02.2009;13;1;101.61
243;3;3381;05.02.2009;14;1;101.61
243;3;3381;06.02.2009;12;1;101.61
243;3;3381;07.02.2009;15;1;101.61
243;3;3381;08.02.2009;11;1;101.61
243;3;3381;08.02.2009;17;1;101.61
243;3;3381;09.02.2009;15;1;101.32
243;3;3381;09.02.2009;17;1;101.61
243;3;3381;10.02.2009;15;1;101.61
243;3;3381;10.02.2009;17;1;101.61
243;3;3381;11.02.2009;14;1;101.61
243;3;3381;11.02.2009;16;1;101.61
243;3;3381;12.02.2009;15;1;101.61
243;3;3381;12.02.2009;16;1;101.71
243;3;3381;12.02.2009;17;1;101.71
243;3;3381;13.02.2009;18;1;101.71
243;3;3381;14.02.2009;13;1;101.71
243;3;3381;14.02.2009;15;1;101.71
243;3;3381;15.02.2009;17;1;106.65
243;3;3381;16.02.2009;14;1;106.65
243;3;3381;16.02.2009;19;1;106.65
243;3;3381;17.02.2009;12;1;106.65
243;3;3381;17.02.2009;15;1;106.65
243;3;3381;18.02.2009;16;1;106.65
243;3;3381;19.02.2009;11;1;106.65
243;3;3381;20.02.2009;12;1;106.65
243;3;3381;20.02.2009;14;1;106.65
243;3;3381;21.02.2009;19;1;106.65
243;3;3381;23.02.2009;16;1;106.65
243;3;3381;24.02.2009;16;1;106.65
243;3;3381;26.02.2009;12;1;106.65
243;3;3381;26.02.2009;14;1;106.65
243;3;3381;26.02.2009;17;1;106.65
243;3;3381;26.02.2009;19;1;106.65
243;3;3381;27.02.2009;13;1;106.65
243;3;3381;31.12.2010;17;1;101.93
243;3;3382;04.12.2008;18;1;281.7
243;3;3382;08.12.2008;12;1;281.7
243;3;3382;10.12.2008;13;1;281.7
243;3;3382;12.12.2008;20;1;294.9
243;3;3382;17.12.2008;11;1;294.9
243;3;3382;18.12.2008;15;1;294.9
243;3;3382;19.12.2008;14;2;589.8
243;3;3382;20.12.2008;13;1;294.9
243;3;3382;20.12.2008;18;1;292.31
243;3;3382;21.12.2008;12;1;292.31
243;3;3382;23.12.2008;14;1;292.31
243;3;3382;27.12.2008;13;1;294.9
243;3;3382;31.12.2008;14;2;587.85
243;3;3382;05.01.2009;17;1;293.18
243;3;3382;06.01.2009;10;1;293.92
243;3;3382;08.01.2009;12;1;293.92
243;3;3382;08.01.2009;13;1;293.18
243;3;3382;08.01.2009;14;1;293.18
243;3;3382;09.01.2009;15;1;293.18
243;3;3382;12.01.2009;14;1;293.18
243;3;3382;13.01.2009;13;1;296.83
243;3;3382;13.01.2009;18;1;296.83
243;3;3382;15.01.2009;12;2;593.66
243;3;3382;15.01.2009;20;1;296.83
243;3;3382;16.01.2009;18;1;293.18
243;3;3382;17.01.2009;13;1;296.83
243;3;3382;22.01.2009;12;1;296.83
243;3;3382;23.01.2009;11;1;296.83
243;3;3382;26.01.2009;9;1;296.83
243;3;3382;31.01.2009;13;1;296.83
243;3;3382;31.01.2009;16;1;293.18
243;3;3382;01.02.2009;12;1;293.18
243;3;3382;01.02.2009;17;1;293.18
243;3;3382;02.02.2009;11;1;293.18
243;3;3382;03.02.2009;10;1;293.18
243;3;3382;03.02.2009;17;1;293.18
243;3;3382;04.02.2009;15;1;293.18
243;3;3382;04.02.2009;18;1;293.18
243;3;3382;05.02.2009;12;1;293.18
243;3;3382;11.02.2009;17;2;591.88
243;3;3382;12.02.2009;11;2;597.4
243;3;3382;15.02.2009;16;2;597.4
243;3;3382;15.02.2009;18;1;298.7
243;3;3382;18.02.2009;11;1;298.7
243;3;3382;18.02.2009;17;1;298.7
243;3;3382;20.02.2009;17;1;298.7
243;3;3382;20.02.2009;20;1;298.7
243;3;3382;22.02.2009;12;1;298.7
243;3;3382;22.02.2009;18;1;298.7
243;3;3382;24.02.2009;11;1;298.7
243;3;3382;27.02.2009;11;1;298.95
243;3;3382;31.12.2010;14;2;587.85
243;3;3384;07.12.2008;18;1;125.46
243;3;3384;09.12.2008;15;1;125.46
243;3;3384;13.12.2008;20;1;125.46
243;3;3384;20.12.2008;19;2;250.93
243;3;3384;05.01.2009;17;2;250.93
243;3;3384;08.01.2009;20;1;125.46
243;3;3384;12.01.2009;11;1;125.46
243;3;3384;13.01.2009;18;1;125.46
243;3;3384;03.02.2009;13;1;123.77
243;3;3384;09.02.2009;17;1;123.77
243;3;3384;22.02.2009;16;3;371.3
243;3;3386;22.02.2009;18;1;205.33
243;3;10208;01.12.2008;14;1;июн.65
243;3;10208;01.12.2008;18;1;июн.65
243;3;10208;02.12.2008;13;2;13.мар
243;3;10208;02.12.2008;14;1;июн.65
243;3;10208;06.12.2008;10;1;июн.65
243;3;10208;06.12.2008;13;1;июн.65
243;3;10208;06.12.2008;18;3;19.95
243;3;10208;07.12.2008;9;4;26.июн
243;3;10208;08.12.2008;16;4;26.июн
243;3;10208;08.12.2008;17;3;19.95
243;3;10208;08.12.2008;19;2;13.мар
243;3;10208;10.12.2008;21;3;19.95
243;3;10208;11.12.2008;12;2;13.мар
243;3;10208;11.12.2008;20;1;июн.65
243;3;10208;14.12.2008;10;1;июн.65
243;3;10208;14.12.2008;11;2;13.мар
243;3;10208;15.12.2008;14;1;июн.65
243;3;10208;15.12.2008;15;3;19.95
243;3;10208;15.12.2008;16;4;26.июн
243;3;10208;15.12.2008;17;2;13.мар
243;3;10208;16.12.2008;10;1;июн.65
243;3;10208;23.12.2008;12;5;49.24
243;3;10208;26.12.2008;12;4;39.39
243;3;10208;26.12.2008;13;1;сен.85
243;3;10208;26.12.2008;14;1;сен.85
243;3;10208;26.12.2008;17;1;сен.85
243;3;10208;28.12.2008;9;3;29.54
243;3;10208;29.12.2008;18;2;19.69
243;3;10208;30.12.2008;16;3;29.54
243;3;10208;30.12.2008;18;2;19.69
243;3;10208;01.01.2009;14;1;сен.85
243;3;10208;02.01.2009;15;2;19.69
243;3;10208;03.01.2009;11;4;39.39
243;3;10208;03.01.2009;15;2;19.69
243;3;10208;06.01.2009;11;2;19.69
243;3;10208;06.01.2009;12;1;сен.85
243;3;10208;06.01.2009;15;1;сен.85
243;3;10208;07.01.2009;13;4;39.39
243;3;10208;09.01.2009;12;4;39.39
243;3;10208;09.01.2009;13;2;19.69
243;3;10208;10.01.2009;11;2;19.69
243;3;10208;11.01.2009;17;1;сен.85
243;3;10208;11.01.2009;18;2;19.69
243;3;10208;11.01.2009;20;1;сен.85
243;3;10208;12.01.2009;16;2;19.69
243;3;10208;13.01.2009;11;2;19.69
243;3;10208;13.01.2009;16;2;19.69
243;3;10208;14.01.2009;11;3;29.54
243;3;10208;14.01.2009;15;5;49.24
243;3;10208;16.01.2009;12;2;19.69
243;3;10208;17.01.2009;10;2;19.69
243;3;10208;17.01.2009;11;3;29.54
243;3;10208;18.01.2009;12;2;19.69
243;3;10208;18.01.2009;13;10;98.47
243;3;10208;19.01.2009;9;1;сен.85
243;3;10208;20.01.2009;11;3;29.54
243;3;10208;20.01.2009;20;2;19.69
243;3;10208;22.01.2009;12;1;сен.85
243;3;10208;22.01.2009;14;2;19.69
243;3;10208;22.01.2009;16;1;сен.85
243;3;10208;22.01.2009;19;2;19.69
243;3;10208;24.01.2009;14;1;сен.85
243;3;10208;26.01.2009;9;1;сен.85
243;3;10208;26.01.2009;14;1;сен.85
243;3;10208;31.01.2009;11;1;сен.85
243;3;10215;18.02.2009;12;1;сен.65
243;3;10215;19.02.2009;11;3;28.96
243;3;10215;19.02.2009;13;2;19.мар
243;3;10215;19.02.2009;16;2;19.мар
243;3;10215;19.02.2009;18;1;сен.65
243;3;10215;20.02.2009;14;1;сен.65
243;3;10215;21.02.2009;13;1;сен.65
243;3;10215;21.02.2009;14;2;19.мар
243;3;10215;23.02.2009;9;2;19.мар
243;3;10215;25.02.2009;11;2;19.мар
243;3;10215;25.02.2009;12;2;19.мар
243;3;10215;27.02.2009;14;2;19.мар
243;3;10217;16.12.2008;12;1;сен.38
243;3;10217;17.12.2008;9;1;сен.38
243;3;10217;17.12.2008;10;2;18.76
243;3;10217;17.12.2008;17;2;18.76
243;3;10217;17.12.2008;18;2;18.76
243;3;10217;17.12.2008;19;1;сен.38
243;3;10217;19.12.2008;14;2;18.76
243;3;10217;19.12.2008;15;5;46.9
243;3;10217;20.12.2008;11;4;37.52
243;3;10217;20.12.2008;14;1;сен.38
243;3;10217;20.12.2008;19;1;сен.38
243;3;10217;21.12.2008;14;2;18.76
243;3;10217;22.12.2008;13;2;18.76
243;3;10217;23.12.2008;10;2;18.76
243;3;10217;23.12.2008;11;2;18.76
243;3;10217;23.01.2009;11;1;сен.75
243;3;10217;24.01.2009;14;1;сен.75
243;3;10217;30.01.2009;13;2;19.май
243;3;10217;01.02.2009;13;1;сен.75
243;3;10217;01.02.2009;20;1;сен.75
243;3;10217;02.02.2009;15;2;19.май
243;3;10217;03.02.2009;9;1;сен.75
243;3;10217;03.02.2009;12;1;сен.75
243;3;10217;03.02.2009;16;3;29.72
243;3;10217;03.02.2009;17;4;39.62
243;3;10217;04.02.2009;9;3;29.25
243;3;10217;04.02.2009;10;2;19.май
243;3;10217;04.02.2009;13;2;19.66
243;3;10217;05.02.2009;11;1;сен.91
243;3;10217;05.02.2009;17;2;19.81
243;3;10217;07.02.2009;11;2;19.81
243;3;10217;07.02.2009;12;1;сен.91
243;3;10217;07.02.2009;13;1;сен.91
243;3;10217;07.02.2009;15;4;39.62
243;3;10217;07.02.2009;17;2;19.81
243;3;10217;08.02.2009;14;1;сен.91
243;3;10217;09.02.2009;9;1;сен.91
243;3;10217;09.02.2009;13;1;сен.91
243;3;10217;09.02.2009;18;1;сен.91
243;3;10217;09.02.2009;19;3;29.72
243;3;10217;10.02.2009;10;2;19.81
243;3;10217;10.02.2009;15;2;19.81
243;3;10217;11.02.2009;17;3;29.72
243;3;10217;12.02.2009;8;1;сен.91
243;3;10217;12.02.2009;10;2;19.81
243;3;10217;12.02.2009;13;3;29.72
243;3;10217;13.02.2009;19;2;19.81
243;3;10217;15.02.2009;9;2;19.81
243;3;10217;15.02.2009;11;2;19.81
243;3;10217;16.02.2009;16;1;сен.91
243;3;10217;17.02.2009;11;1;сен.91
243;3;10217;18.02.2009;12;1;сен.91
243;3;13487;18.02.2009;9;1;93.95
243;3;13488;06.12.2008;20;1;21.фев
243;3;13488;16.12.2008;16;1;21.фев
243;3;13488;16.12.2008;17;1;21.фев
243;3;13488;31.12.2008;17;1;18.14
243;3;13488;03.01.2009;11;1;18.14
243;3;13488;08.01.2009;13;1;18.14
243;3;13488;09.01.2009;14;1;18.14
243;3;13488;10.01.2009;12;1;18.14
243;3;13488;10.01.2009;20;1;18.14
243;3;13488;19.01.2009;16;1;18.14
243;3;13488;27.01.2009;16;1;21.фев
243;3;13488;14.02.2009;14;1;21.фев
243;3;13488;31.12.2010;17;1;18.14
243;3;18170;20.12.2008;13;1;50.68
243;3;18170;07.02.2009;13;1;47.31
243;3;18170;13.02.2009;19;1;49.06
243;3;18194;01.12.2008;14;1;44.65
243;3;18194;02.12.2008;16;1;44.65
243;3;18194;04.12.2008;13;1;44.65
243;3;18194;09.01.2009;14;1;44.65
243;3;18194;09.01.2009;20;1;44.65
243;3;18194;10.01.2009;15;1;44.65
243;3;18194;12.01.2009;14;2;89.31
243;3;18194;14.01.2009;17;1;44.65
243;3;18194;20.01.2009;11;1;44.65
243;3;18194;26.01.2009;16;1;44.65
243;3;18194;31.01.2009;14;1;44.65
243;3;18194;02.02.2009;14;1;44.65
243;3;18194;03.02.2009;12;1;44.65
243;3;18194;03.02.2009;16;1;44.65
243;3;18194;04.02.2009;15;1;44.65
243;3;18194;17.02.2009;14;1;44.65
243;3;18211;21.01.2009;16;2;76.83
243;3;18211;29.01.2009;18;2;74.61
243;3;18220;06.12.2008;14;1;60.96
243;3;18220;13.12.2008;19;1;60.96
243;3;18220;09.01.2009;18;1;60.96
243;3;18220;18.01.2009;9;1;60.96
243;3;18220;20.01.2009;10;1;60.96
243;3;18220;05.02.2009;11;1;61.44
243;3;18220;18.02.2009;17;1;61.44
243;3;18235;05.02.2009;11;1;16.22
243;3;18235;26.02.2009;18;1;13.42
243;3;18249;11.01.2009;18;1;11.авг
243;3;18249;12.01.2009;10;1;11.авг
243;3;18249;12.01.2009;16;2;23.59
243;3;18249;12.01.2009;17;5;58.99
243;3;18249;13.01.2009;12;2;23.59
243;3;18249;14.01.2009;11;1;11.авг
243;3;18249;14.01.2009;13;2;23.59
243;3;18249;17.01.2009;10;1;11.авг
243;3;18249;18.01.2009;9;1;11.авг
243;3;18249;18.01.2009;11;1;11.авг
243;3;18249;18.01.2009;19;1;11.авг
243;3;18249;19.01.2009;17;1;11.авг
243;3;18249;20.01.2009;9;2;23.59
243;3;18249;20.01.2009;12;2;23.59
243;3;18249;23.01.2009;16;1;11.авг
243;3;18249;24.01.2009;9;1;11.авг
243;3;18284;16.02.2009;10;1;16.75
243;3;18296;21.01.2009;13;2;26.64
243;3;18296;22.01.2009;15;3;39.96
243;3;18296;24.01.2009;16;1;13.32
243;3;18296;24.01.2009;17;1;13.32
243;3;18296;24.01.2009;18;1;13.32
243;3;18296;24.01.2009;20;1;13.32
243;3;18296;25.01.2009;17;1;13.32
243;3;18296;27.01.2009;13;1;13.32
243;3;18296;28.01.2009;10;5;66.59
243;3;18296;28.01.2009;14;2;26.64
243;3;18296;30.01.2009;12;1;13.32
243;3;18296;30.01.2009;20;2;26.64
243;3;18296;01.02.2009;15;2;26.64
243;3;18296;02.02.2009;11;1;13.42
243;3;18296;02.02.2009;13;2;26.83
243;3;18296;04.02.2009;14;1;13.42
243;3;18296;05.02.2009;10;1;13.42
243;3;18296;06.02.2009;18;1;13.42
243;3;18296;07.02.2009;17;1;13.42
243;3;18296;08.02.2009;9;1;13.42
243;3;18296;09.02.2009;14;2;26.73
243;3;18296;09.02.2009;16;4;53.27
243;3;18296;10.02.2009;17;1;13.42
243;3;18296;10.02.2009;18;1;13.42
243;3;18296;12.02.2009;12;1;13.42
243;3;18296;12.02.2009;13;1;13.32
243;3;18296;14.02.2009;10;1;13.42
243;3;18296;16.02.2009;11;1;13.32
243;3;18296;16.02.2009;13;5;67.08
243;3;18296;17.02.2009;10;2;26.83
243;3;18296;17.02.2009;18;1;13.42
243;3;18296;18.02.2009;11;3;40.25
243;3;18296;18.02.2009;18;3;40.25
243;3;18296;19.02.2009;12;2;26.83
243;3;18296;19.02.2009;14;1;13.42
243;3;18296;19.02.2009;16;1;13.42
243;3;18296;21.02.2009;13;2;26.83
243;3;18296;21.02.2009;16;1;13.42
243;3;18296;22.02.2009;11;3;40.25
243;3;18296;23.02.2009;11;1;13.42
243;3;18296;24.02.2009;11;1;13.42
243;3;18296;25.02.2009;14;1;13.42
243;3;18296;25.02.2009;15;1;13.42
243;3;18296;25.02.2009;17;1;13.42
243;3;18296;26.02.2009;12;1;13.42
243;3;18301;01.12.2008;12;2;20.71
243;3;18301;02.12.2008;12;1;окт.35
243;3;18301;02.12.2008;15;1;окт.35
243;3;18301;04.12.2008;12;1;окт.35
243;3;18301;04.12.2008;16;4;41.42
243;3;18301;05.12.2008;15;1;окт.35
243;3;18301;06.12.2008;11;1;окт.35
243;3;18301;06.12.2008;15;1;окт.35
243;3;18301;07.12.2008;11;2;20.71
243;3;18301;08.12.2008;11;2;20.71
243;3;18301;08.12.2008;15;2;20.71
243;3;18301;10.12.2008;10;2;20.71
243;3;18301;10.12.2008;14;1;окт.35
243;3;18301;12.12.2008;12;2;20.71
243;3;18301;15.12.2008;10;1;окт.35
243;3;18381;07.01.2009;17;10;20.28
243;3;18381;11.01.2009;19;10;20.28
243;3;18381;25.01.2009;14;5;окт.14
243;3;18381;04.02.2009;12;10;20.28
243;3;18429;01.12.2008;12;1;окт.51
243;3;18429;03.12.2008;13;7;72.34
243;3;18429;03.12.2008;14;4;40.4
243;3;18429;04.12.2008;10;1;10.янв
243;3;18429;05.12.2008;18;2;20.фев
243;3;18429;09.12.2008;18;1;дек.34
243;3;18429;10.12.2008;10;1;дек.34
243;3;18429;13.12.2008;11;6;74.06
243;3;18429;13.12.2008;16;2;24.69
243;3;18429;14.12.2008;17;1;дек.34
243;3;18429;14.12.2008;19;1;дек.34
243;3;18429;15.12.2008;15;2;24.69
243;3;18429;15.12.2008;20;1;дек.34
243;3;18429;16.12.2008;12;1;дек.34
243;3;18429;16.12.2008;14;1;дек.34
243;3;18429;17.12.2008;11;1;дек.34
243;3;18429;17.12.2008;18;3;37.03
243;3;18429;18.12.2008;16;2;24.69
243;3;18429;18.12.2008;20;1;дек.34
243;3;18429;19.12.2008;13;2;24.69
243;3;18429;19.12.2008;18;1;дек.34
243;3;18429;20.12.2008;10;2;24.69
243;3;18429;20.12.2008;15;2;24.69
243;3;18429;21.12.2008;11;1;дек.34
243;3;18429;22.12.2008;16;1;дек.34
243;3;18429;22.12.2008;19;2;24.69
243;3;18429;22.12.2008;20;2;24.69
243;3;18429;23.12.2008;13;2;24.69
243;3;18429;23.12.2008;17;3;37.03
243;3;18429;24.12.2008;14;1;дек.34
243;3;18429;27.12.2008;18;3;37.03
243;3;18429;28.12.2008;12;1;дек.34
243;3;18429;28.12.2008;18;1;дек.34
243;3;18429;29.12.2008;10;3;37.03
243;3;18429;29.12.2008;15;2;24.69
243;3;18429;29.12.2008;18;2;24.69
243;3;18429;02.01.2009;11;1;дек.34
243;3;18429;02.01.2009;15;5;61.72
243;3;18429;02.01.2009;16;1;дек.34
243;3;18429;03.01.2009;11;1;дек.34
243;3;18429;03.01.2009;14;1;дек.34
243;3;18429;04.01.2009;14;2;24.69
243;3;18429;05.01.2009;12;1;дек.34
243;3;18429;05.01.2009;16;3;37.03
243;3;18429;05.01.2009;18;1;дек.34
243;3;18429;06.01.2009;12;5;61.72
243;3;18429;06.01.2009;13;2;24.69
243;3;18429;06.01.2009;18;2;24.69
243;3;18429;07.01.2009;9;1;дек.34
243;3;18429;07.01.2009;14;2;24.69
243;3;18429;08.01.2009;13;2;24.69
243;3;18429;09.01.2009;12;2;24.69
243;3;18429;09.01.2009;13;1;дек.34
243;3;18429;09.01.2009;20;2;24.69
243;3;18429;10.01.2009;10;1;дек.34
243;3;18429;10.01.2009;11;1;дек.34
243;3;18429;11.01.2009;11;2;24.69
243;3;18429;11.01.2009;12;1;дек.34
243;3;18429;11.01.2009;18;1;дек.34
243;3;18429;11.01.2009;19;1;дек.34
243;3;18429;12.01.2009;9;1;дек.34
243;3;18429;12.01.2009;13;1;дек.34
243;3;18429;12.01.2009;16;2;24.69
243;3;18429;13.01.2009;18;2;24.69
243;3;18429;14.01.2009;9;1;дек.34
243;3;18429;15.01.2009;13;2;24.69
243;3;18429;15.01.2009;14;4;49.37
243;3;18429;16.01.2009;12;2;23.59
243;3;18429;16.01.2009;19;1;11.авг
243;3;18429;17.01.2009;18;1;11.авг
243;3;18429;18.01.2009;15;1;11.авг
243;3;18429;18.01.2009;18;1;11.авг
243;3;18429;19.01.2009;14;1;11.авг
243;3;18429;19.01.2009;16;5;58.99
243;3;18429;19.01.2009;17;1;11.авг
243;3;18429;19.01.2009;18;3;35.39
243;3;18429;20.01.2009;11;1;11.авг
243;3;18429;22.01.2009;12;2;23.59
243;3;18429;22.01.2009;13;1;11.авг
243;3;18429;22.01.2009;15;2;23.59
243;3;18429;22.01.2009;16;1;11.авг
243;3;18429;23.01.2009;16;3;35.39
243;3;18429;24.01.2009;12;2;23.59
243;3;18429;24.01.2009;13;1;11.авг
243;3;18429;24.01.2009;18;1;11.авг
243;3;18429;26.01.2009;18;1;окт.45
243;3;18429;27.01.2009;12;2;20.сен
243;3;18429;28.01.2009;11;4;41.81
243;3;18429;28.01.2009;14;1;окт.45
243;3;18429;28.01.2009;18;1;окт.45
243;3;18429;28.01.2009;20;1;окт.45
243;3;18429;29.01.2009;10;2;20.сен
243;3;18429;29.01.2009;18;1;окт.45
243;3;18429;30.01.2009;11;1;окт.45
243;3;18429;01.02.2009;11;2;20.сен
243;3;18429;01.02.2009;12;12;125.42
243;3;18429;01.02.2009;20;1;окт.45
243;3;18429;02.02.2009;11;1;ноя.89
243;3;18429;02.02.2009;13;1;ноя.89
243;3;18429;02.02.2009;17;1;окт.45
